Div;Date;HomeTeam;AwayTeam;home_eff;goals;FTR
2;03-05-2015;Recreativo;Mirandes;0;1;H
2;03-05-2015;Zaragoza;Ponferradina;0;1;D
2;03-05-2015;Mallorca;Sp Gijón;0;0;H
2;03-05-2015;Lugo;Tenerife;0;1;D
2;03-05-2015;Leganés;Valladolid;0;0;H
2;09-05-2015;Girona;AAAABarcelona B;0;4;A
2;09-05-2015;Las Palmas;Leganés;0;1;H
2;09-05-2015;Sp Gijón;Lugo;0;2;A
2;09-05-2015;Valladolid;Recreativo;0;3;A
2;09-05-2015;Alcorcon;Sabadell;0;1;A
2;10-05-2015;Ponferradina;Alavés;0;1;H
2;10-05-2015;Numancia;Llagostera;0;0;D
2;10-05-2015;Betis;Mallorca;0;2;A
2;10-05-2015;Mirandes;Osasuna;0;0;H
2;10-05-2015;Tenerife;Santander;0;0;H
2;10-05-2015;Albacete;Zaragoza;0;1;H
2;16-05-2015;Alavés;Albacete;0;3;A
2;16-05-2015;Recreativo;Las Palmas;0;0;H
2;16-05-2015;Sabadell;Leganés;0;1;D
2;16-05-2015;AAAABarcelona B;Mirandes;0;3;A
2;16-05-2015;Mallorca;Numancia;0;2;A
2;16-05-2015;Santander;Sp Gijón;0;1;H
2;16-05-2015;Osasuna;Valladolid;0;1;D
2;17-05-2015;Lugo;Betis;0;1;H
2;17-05-2015;Zaragoza;Girona;0;1;D
2;17-05-2015;Llagostera;Ponferradina;0;1;A
2;17-05-2015;Alcorcon;Tenerife;0;1;D
2;19-05-2015;Valladolid;AAAABarcelona B;0;3;A
2;19-05-2015;Las Palmas;Osasuna;0;2;A
2;20-05-2015;Girona;Alavés;0;3;A
2;20-05-2015;Sp Gijón;Alcorcon;0;0;D
2;20-05-2015;Numancia;Lugo;0;1;D
2;20-05-2015;Ponferradina;Mallorca;0;0;H
2;20-05-2015;Leganés;Recreativo;0;0;H
2;20-05-2015;Tenerife;Sabadell;0;3;A
2;20-05-2015;Mirandes;Zaragoza;0;1;A
2;21-05-2015;Albacete;Llagostera;0;3;A
2;21-05-2015;Betis;Santander;0;4;A
2;23-05-2015;AAAABarcelona B;Las Palmas;0;3;H
2;23-05-2015;Osasuna;Leganés;0;1;D
2;23-05-2015;Alavés;Mirandes;0;0;H
2;23-05-2015;Lugo;Ponferradina;0;0;H
2;23-05-2015;Sabadell;Recreativo;0;1;H
2;24-05-2015;Mallorca;Albacete;0;2;H
2;24-05-2015;Alcorcon;Betis;0;0;H
2;24-05-2015;Llagostera;Girona;0;0;H
2;24-05-2015;Santander;Numancia;0;2;A
2;24-05-2015;Tenerife;Sp Gijón;0;0;H
2;24-05-2015;Zaragoza;Valladolid;0;3;A
2;31-05-2015;Valladolid;Alavés;0;2;A
2;31-05-2015;Numancia;Alcorcon;0;1;D
2;31-05-2015;Leganés;AAAABarcelona B;0;5;A
2;31-05-2015;Mirandes;Llagostera;0;1;A
2;31-05-2015;Albacete;Lugo;0;1;D
2;31-05-2015;Girona;Mallorca;0;1;A
2;31-05-2015;Recreativo;Osasuna;0;0;H
2;31-05-2015;Ponferradina;Santander;0;1;A
2;31-05-2015;Sabadell;Sp Gijón;0;0;H
2;31-05-2015;Betis;Tenerife;0;0;H
2;31-05-2015;Las Palmas;Zaragoza;0;2;A
2;07-06-2015;Santander;Albacete;0;1;A
2;07-06-2015;Sp Gijón;Betis;0;3;A
2;07-06-2015;Lugo;Girona;0;1;D
2;07-06-2015;Alavés;Las Palmas;0;2;H
2;07-06-2015;Zaragoza;Leganés;0;2;D
2;07-06-2015;Mallorca;Mirandes;0;0;H
2;07-06-2015;Tenerife;Numancia;0;3;D
2;07-06-2015;Alcorcon;Ponferradina;0;1;D
2;07-06-2015;AAAABarcelona B;Recreativo;0;0;H
2;07-06-2015;Osasuna;Sabadell;0;2;D
2;07-06-2015;Llagostera;Valladolid;0;4;A
